WE Potential	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	Index
-0.5567932128906249	-3.9855651855468736e-05	-0.0003910421752929689	-0.0005401815795898438	-0.0006561483764648436	-0.0007348837280273439	-0.0007904257202148438	-0.0008441366577148436	-0.0008926596069335937	-0.0009393515014648436	-0.0009854330444335935	221
-0.559234619140625	-3.989776611328125e-05	-0.0003910873413085937	-0.0005389450073242186	-0.0006552169799804688	-0.0007354782104492187	-0.0007916305541992187	-0.0008450363159179686	-0.0008898971557617188	-0.000939030456542969	-0.0009854171752929687	222
-0.561676025390625	-3.991607666015625e-05	-0.0003911868286132812	-0.0005395327758789063	-0.0006558047485351562	-0.0007363711547851561	-0.0007934390258789061	-0.000845929260253906	-0.0008923159790039062	-0.0009402285766601562	-0.0009860049438476562	223
-0.564117431640625	-3.994110107421875e-05	-0.0003913623046875	-0.000541051025390625	-0.0006567126464843751	-0.000736973876953125	-0.000794957275390625	-0.000844395751953125	-0.0008920031738281248	-0.000942052001953125	-0.0009875231933593749	224
-0.5665588378906249	-3.9981079101562495e-05	-0.000391544189453125	-0.0005416296386718749	-0.0006569860839843749	-0.000737247314453125	-0.000793094482421875	-0.000845279541015625	-0.000891666259765625	-0.0009414099121093748	-0.000986270751953125	225
-0.569000244140625	-4.001312255859376e-05	-0.0003917745971679687	-0.0005416159057617187	-0.0006569723510742189	-0.0007390646362304688	-0.0007943014526367188	-0.0008458761596679688	-0.0008922628784179688	-0.0009404806518554687	-0.0009890036010742188	226
-0.571441650390625	-4.0037536621093755e-05	-0.00039197631835937493	-0.0005419091796875	-0.0006575708007812501	-0.000739052734375	-0.00079367919921875	-0.0008461694335937501	-0.00089408203125	-0.00094321533203125	-0.00098899169921875	227
-0.573883056640625	-4.006683349609376e-05	-0.00039217193603515626	-0.0005421963500976563	-0.0006584683227539061	-0.000738424377441406	-0.0007951870727539062	-0.0008476773071289062	-0.0008946743774414061	-0.0009422817993164062	-0.0009926358032226563	228
-0.5763244628906249	-4.01025390625e-05	-0.00039243072509765627	-0.0005424856567382813	-0.0006587576293945313	-0.0007396292114257813	-0.0007973074340820313	-0.0008476614379882813	-0.000894658508300781	-0.0009434866333007811	-0.0009895681762695312	229
-0.5787658691406249	-4.011322021484375e-05	-0.00039266967773437497	-0.0005424499511718748	-0.0006587219238281249	-0.000739898681640625	-0.000796966552734375	-0.000850067138671875	-0.000894927978515625	-0.0009449768066406248	-0.0009910583496093748	230
-0.581207275390625	-4.011291503906249e-05	-0.0003929913330078125	-0.0005424359130859374	-0.0006593182373046875	-0.0007392742919921874	-0.0007978680419921874	-0.0008488323974609376	-0.0008961346435546873	-0.0009449627685546873	-0.0009913494873046878	231
-0.5836486816406249	-4.013397216796876e-05	-0.0003933352661132812	-0.0005424136352539064	-0.0006596011352539064	-0.0007404727172851563	-0.0007969302368164065	-0.0008494204711914062	-0.0008973330688476563	-0.0009443301391601562	-0.0009901065063476562	232
-0.586090087890625	-4.017181396484375e-05	-0.00039362945556640626	-0.0005430130004882812	-0.0006598953247070312	-0.0007410720825195313	-0.0007981399536132812	-0.0008512405395507813	-0.0008973220825195314	-0.0009470657348632812	-0.000995283508300781	233
-0.5885314941406249	-4.019561767578125e-05	-0.00039390869140625	-0.000543597412109375	-0.000660479736328125	-0.000741046142578125	-0.0007959777832031251	-0.0008512145996093749	-0.000899432373046875	-0.000947344970703125	-0.0009922058105468748	234
-0.590972900390625	-4.019805908203124e-05	-0.0003941433715820313	-0.0005441983032226563	-0.0006607754516601561	-0.0007419522094726562	-0.0007984097290039062	-0.0008508999633789061	-0.0008997280883789062	-0.000947030334472656	-0.0009940274047851559	235
-0.5934143066406249	-4.0212402343750006e-05	-0.0003943017578125	-0.0005447839355468751	-0.0006613610839843752	-0.0007425378417968752	-0.000799605712890625	-0.000852706298828125	-0.000898787841796875	-0.000949141845703125	-0.000995528564453125	236
-0.595855712890625	-4.021026611328125e-05	-0.00039446136474609376	-0.0005450656127929689	-0.0006619479370117187	-0.0007431246948242188	-0.0007998873901367187	-0.0008523776245117186	-0.000900595397949219	-0.0009491183471679687	-0.0009951998901367187	237
-0.5982971191406249	-4.0216369628906255e-05	-0.00039458892822265626	-0.0005444302368164064	-0.0006625332641601563	-0.0007440151977539062	-0.0008001675415039062	-0.0008529629516601561	-0.0009008755493164063	-0.0009481777954101563	-0.0009973110961914063	238
-0.600738525390625	-4.022674560546874e-05	-0.0003947238159179688	-0.0005447177124023438	-0.0006625155639648438	-0.0007446078491210937	-0.0008013705444335937	-0.0008535556030273435	-0.0008999423217773437	-0.0009518222045898437	-0.0009975985717773437	239
-0.6031799316406249	-4.0235595703125e-05	-0.0003948217773437501	-0.000545303955078125	-0.0006631018066406249	-0.000745194091796875	-0.000801346435546875	-0.0008550573730468749	-0.000902359619140625	-0.000949967041015625	-0.000997879638671875	240
-0.605621337890625	-4.02337646484375e-05	-0.00039491882324218744	-0.0005461944580078124	-0.0006636871337890623	-0.0007457794189453123	-0.0008037628173828126	-0.0008553375244140624	-0.0009005035400390625	-0.0009514678955078125	-0.0009978546142578124	241
-0.6080627441406249	-4.021942138671874e-05	-0.000395048828125	-0.0005467822265625001	-0.0006642749023437501	-0.0007454516601562499	-0.0008043505859375	-0.0008565356445312499	-0.0009044482421875	-0.0009532763671875002	-0.00099752685546875	242
-0.610504150390625	-4.022857666015625e-05	-0.00039517944335937493	-0.0005470654296875	-0.0006639477539062502	-0.0007454296875	-0.0008067700195312499	-0.0008571240234375	-0.0009035107421875002	-0.0009535595703125	-0.0010011669921874999	243
-0.6129455566406249	-4.0205993652343754e-05	-0.0003952560424804687	-0.0005464401245117189	-0.0006648483276367189	-0.0007469406127929688	-0.000805229187011719	-0.0008577194213867188	-0.0009056320190429688	-0.0009538497924804687	-0.0010014572143554686	244
-0.615386962890625	-4.019317626953125e-05	-0.00039537841796875	-0.000547020263671875	-0.0006657336425781249	-0.0007469104003906251	-0.0008058093261718749	-0.000859215087890625	-0.000904381103515625	-0.0009550402832031252	-0.0010026477050781252	245
-0.6178283691406249	-4.020233154296874e-05	-0.00039547027587890623	-0.0005476004028320314	-0.0006657034301757813	-0.0007484060668945313	-0.0008051687622070313	-0.0008597952270507812	-0.0009070974731445312	-0.0009565359497070312	-0.0010032278442382813	246
-0.620269775390625	-4.019073486328125e-05	-0.00039560424804687506	-0.000547886962890625	-0.0006669055175781249	-0.000748082275390625	-0.000805760498046875	-0.000859471435546875	-0.0009061633300781249	-0.000955906982421875	-0.001001683349609375	247
-0.6227111816406249	-4.0184326171875e-05	-0.0003957711791992188	-0.0005484811401367187	-0.0006671945190429686	-0.0007483712768554686	-0.0008054391479492185	-0.0008603707885742184	-0.0009073678588867185	-0.0009574166870117186	-0.0010034982299804687	248
-0.625152587890625	-4.016693115234375e-05	-0.0003958969116210937	-0.0005487594604492187	-0.0006668624877929687	-0.0007489547729492188	-0.0008072433471679687	-0.0008609542846679687	-0.000907646179199219	-0.0009592208862304688	-0.0010043869018554687	249
-0.6275939941406249	-4.01666259765625e-05	-0.00039609130859375	-0.00054904541015625	-0.0006674536132812499	-0.0007498510742187501	-0.00080875	-0.0008606298828124998	-0.00090976318359375	-0.00095798095703125	-0.00100741943359375	250
-0.630035400390625	-4.0139465332031245e-05	-0.00039624755859375	-0.0005493237304687502	-0.00066773193359375	-0.0007501293945312501	-0.0008078076171875	-0.0008615185546874998	-0.0009091259765625	-0.00095886962890625	-0.0010067822265625	251
-0.6324768066406249	-4.0108642578125e-05	-0.0003964553833007813	-0.0005492874145507814	-0.0006670852661132811	-0.000751008605957031	-0.0008096023559570311	-0.0008630081176757812	-0.0009103103637695312	-0.0009603591918945312	-0.0010088821411132812	252
-0.634918212890625	-4.011138916015625e-05	-0.00039660827636718744	-0.0005495623779296875	-0.0006688861083984374	-0.0007509783935546874	-0.0008095721435546875	-0.0008638934326171875	-0.0009102801513671875	-0.0009606341552734375	-0.0010094622802734377	253
-0.6373596191406249	-4.008544921875001e-05	-0.0003967776489257812	-0.0005498538208007813	-0.0006697879028320312	-0.0007512698364257811	-0.0008092532348632813	-0.0008641848754882814	-0.0009117922973632813	-0.0009615359497070312	-0.0010091433715820313	254
-0.639801025390625	-4.00726318359375e-05	-0.0003968853759765625	-0.0005501446533203124	-0.0006691632080078125	-0.0007527813720703125	-0.0008098492431640626	-0.0008641705322265626	-0.0009114727783203123	-0.0009636578369140625	-0.0010097393798828124	255
-0.6422424316406249	-4.00506591796875e-05	-0.00039694458007812495	-0.00055072265625	-0.00066821533203125	-0.0007530541992187501	-0.0008101220703125	-0.0008656640625	-0.0009114404296875	-0.0009633203125000002	-0.0010103173828125	256
-0.644683837890625	-4.002807617187501e-05	-0.0003970339965820313	-0.0005506900024414062	-0.0006700137329101562	-0.0007527163696289062	-0.0008103945922851561	-0.0008656314086914063	-0.0009156802368164064	-0.0009651187133789062	-0.001011810607910156	257
-0.6471252441406249	-4.000152587890624e-05	-0.0003970657348632813	-0.0005506607055664062	-0.000669374084472656	-0.0007551284790039064	-0.0008109756469726561	-0.0008671279907226561	-0.0009156509399414062	-0.0009666152954101563	-0.0010142227172851564	258
-0.649566650390625	-3.9957580566406246e-05	-0.0003971371459960937	-0.0005503353881835938	-0.0006696591186523439	-0.0007557186889648437	-0.0008130917358398436	-0.0008668026733398438	-0.0009156307983398435	-0.0009669003295898435	-0.0010175595092773437	259
-0.6520080566406249	-3.9957275390625e-05	-0.0003972076416015625	-0.0005500091552734375	-0.0006705535888671875	-0.0007553924560546875	-0.0008136810302734374	-0.0008676971435546875	-0.0009168304443359377	-0.0009671844482421875	-0.0010154022216796877	260
-0.654449462890625	-3.9930114746093756e-05	-0.0003972537231445313	-0.0005502993774414061	-0.0006708438110351562	-0.0007556826782226561	-0.0008139712524414062	-0.000868597717285156	-0.0009168154907226561	-0.0009674746704101561	-0.001014776916503906	261
-0.6568908691406249	-3.992126464843751e-05	-0.0003973095703125	-0.0005505688476562499	-0.0006708081054687499	-0.0007559521484374998	-0.0008148510742187499	-0.0008685620117187501	-0.0009170849609375	-0.0009674389648437502	-0.00101687744140625	262
-0.659332275390625	-3.987976074218751e-05	-0.00039731353759765617	-0.0005511526489257811	-0.0006701712036132813	-0.0007550100708007812	-0.0008154348754882815	-0.0008694509887695313	-0.000916142883300781	-0.0009683279418945313	-0.001017461242675781	263
-0.6617736816406249	-3.98675537109375e-05	-0.0003973565673828125	-0.0005520501708984374	-0.0006704583740234374	-0.0007546868896484375	-0.0008154168701171874	-0.0008688226318359374	-0.0009158197021484377	-0.0009683099365234375	-0.0010171380615234377	264
-0.664215087890625	-3.982330322265625e-05	-0.0003974224853515625	-0.0005526348876953124	-0.0006710430908203125	-0.0007552716064453122	-0.0008144757080078125	-0.0008697125244140624	-0.0009182354736328125	-0.0009688946533203125	-0.0010183331298828126	265
-0.6666564941406249	-3.979187011718751e-05	-0.00039748168945312506	-0.00055290771484375	-0.0006719262695312501	-0.0007552392578124998	-0.0008153588867187499	-0.0008712060546875002	-0.0009200341796875	-0.0009700830078124998	-0.0010207421875	266
-0.669097900390625	-3.977569580078125e-05	-0.0003975857543945313	-0.0005531948852539062	-0.0006728237915039064	-0.0007567471313476562	-0.0008159512329101563	-0.0008711880493164063	-0.0009197109985351563	-0.0009722012329101562	-0.0010201138305664062	267
-0.6715393066406249	-3.975128173828125e-05	-0.0003977053833007813	-0.0005537722778320314	-0.0006727908325195312	-0.0007557986450195312	-0.0008162234497070312	-0.0008720706176757811	-0.0009221194458007811	-0.0009727786254882815	-0.0010203860473632813	268
-0.673980712890625	-3.97393798828125e-05	-0.0003978622436523437	-0.0005534408569335936	-0.0006727645874023435	-0.0007572982788085937	-0.0008168075561523437	-0.000872044372558594	-0.0009223983764648435	-0.0009721420288085937	-0.0010212753295898436	269
-0.6764221191406249	-3.970947265624999e-05	-0.0003979922485351563	-0.0005531130981445313	-0.0006733523559570311	-0.0007584963989257812	-0.0008177005004882812	-0.0008729373168945312	-0.0009226809692382813	-0.0009730349731445312	-0.0010212527465820313	270
-0.678863525390625	-3.9671325683593755e-05	-0.00039807464599609375	-0.0005524630737304689	-0.0006736178588867186	-0.0007581515502929686	-0.0008176608276367187	-0.0008732028198242187	-0.0009223361206054687	-0.0009736056518554689	-0.0010230441284179688	271
-0.6813049316406249	-3.9641723632812494e-05	-0.0003980905151367188	-0.0005521432495117187	-0.0006736032104492189	-0.0007599679565429687	-0.0008176461791992187	-0.0008734933471679687	-0.0009235421752929688	-0.0009720651245117186	-0.0010208932495117187	272
-0.683746337890625	-3.96136474609375e-05	-0.0003980828857421875	-0.0005521051025390625	-0.0006744805908203125	-0.0007596246337890625	-0.0008176080322265626	-0.0008731500244140626	-0.0009238092041015623	-0.0009741632080078125	-0.0010229913330078125	273
-0.6861877441406249	-3.959259033203124e-05	-0.0003980783081054687	-0.0005523751831054689	-0.0006747506713867189	-0.0007586740112304689	-0.0008187936401367188	-0.0008737252807617188	-0.0009234689331054687	-0.0009741281127929688	-0.0010241769409179687	274
-0.688629150390625	-3.957763671875001e-05	-0.00039804931640625	-0.0005526513671875002	-0.0006741113281250001	-0.0007604760742187501	-0.0008178491210937502	-0.0008746118164062499	-0.000923134765625	-0.00097470947265625	-0.00102353759765625	275
-0.6910705566406249	-3.95501708984375e-05	-0.0003981005859375001	-0.0005526416015625	-0.0006744067382812499	-0.0007619921874999998	-0.0008199755859375	-0.0008749072265624998	-0.0009249560546875002	-0.00097714111328125	-0.00102535888671875	276
-0.693511962890625	-3.955078125e-05	-0.0003981002807617188	-0.0005532211303710937	-0.0006746810913085936	-0.0007607406616210937	-0.0008190292358398436	-0.0008739608764648436	-0.0009264511108398437	-0.0009761947631835936	-0.0010256332397460936	277
-0.6959533691406249	-3.952423095703125e-05	-0.00039809906005859374	-0.0005534945678710938	-0.0006752597045898436	-0.0007619296264648436	-0.0008202182006835937	-0.0008751498413085937	-0.0009248934936523437	-0.0009770785522460938	-0.0010252963256835936	278
-0.698394775390625	-3.9495849609375e-05	-0.00039809204101562493	-0.00055345703125	-0.00067552734375	-0.000762197265625	-0.0008207910156249999	-0.0008769433593749997	-0.00092546630859375	-0.00097673583984375	-0.00102739501953125	279
-0.7008361816406249	-3.947235107421875e-05	-0.00039806335449218744	-0.0005534283447265625	-0.0006751934814453125	-0.0007609478759765625	-0.0008201519775390624	-0.0008763043212890624	-0.0009251324462890623	-0.0009773175048828125	-0.0010288922119140627	280
-0.703277587890625	-3.945953369140624e-05	-0.0003980032348632812	-0.0005533987426757812	-0.0006748587036132811	-0.0007606130981445312	-0.0008216482543945312	-0.0008765798950195313	-0.000926933898925781	-0.0009775930786132812	-0.0010297781372070314	281
-0.7057189941406249	-3.9427185058593755e-05	-0.0003979669189453125	-0.0005533624267578124	-0.0006760430908203125	-0.0007608819580078125	-0.0008216119384765626	-0.0008771539306640626	-0.0009278131103515623	-0.0009775567626953124	-0.0010273004150390622	282
-0.708160400390625	-3.940460205078125e-05	-0.0003979119873046875	-0.0005533380126953126	-0.0006763238525390625	-0.0007605523681640626	-0.0008209771728515626	-0.0008777398681640626	-0.0009274835205078125	-0.0009784478759765625	-0.0010288018798828126	283
-0.7106018066406249	-3.939605712890625e-05	-0.0003978988647460937	-0.0005532943725585939	-0.0006775009155273435	-0.0007611190795898438	-0.0008212387084960936	-0.0008767807006835936	-0.0009271347045898435	-0.0009817611694335935	-0.0010257064819335937	284
-0.713043212890625	-3.936370849609376e-05	-0.0003978802490234375	-0.0005535809326171874	-0.0006768719482421874	-0.0007611004638671874	-0.0008215252685546875	-0.0008785931396484374	-0.0009274212646484377	-0.0009808270263671874	-0.0010296551513671872	285
-0.7154846191406249	-3.93463134765625e-05	-0.0003978466796875	-0.00055354736328125	-0.00067622802734375	-0.0007613720703124998	-0.0008199658203124998	-0.0008791699218750002	-0.00092677734375	-0.00097896240234375	-0.0010302319335937502	286
-0.717926025390625	-3.932647705078125e-05	-0.0003977874755859375	-0.0005532135009765625	-0.0006758941650390626	-0.0007601226806640625	-0.0008229888916015626	-0.0008785308837890626	-0.0009288848876953125	-0.0009795440673828126	-0.0010286773681640624	287
-0.7203674316406249	-3.931030273437501e-05	-0.0003977230834960938	-0.0005531796264648438	-0.0006761654663085937	-0.0007603939819335937	-0.0008232601928710938	-0.0008788021850585937	-0.0009273251342773438	-0.0009801205444335938	-0.0010316952514648435	288
-0.722808837890625	-3.932159423828125e-05	-0.0003976797485351561	-0.0005531362915039064	-0.0006761221313476562	-0.0007621817016601562	-0.0008223013305664061	-0.0008790640258789063	-0.000929418029785156	-0.0009797720336914065	-0.0010292105102539062	289
-0.7252502441406249	-3.9285888671875e-05	-0.0003976342773437501	-0.0005543420410156249	-0.000675802001953125	-0.0007621667480468749	-0.000824117431640625	-0.0008808801269531252	-0.000928792724609375	-0.0009803674316406247	-0.0010319421386718753	290
-0.727691650390625	-3.92584228515625e-05	-0.0003976437377929688	-0.0005546261596679689	-0.0006757809448242187	-0.0007609249877929688	-0.0008225704956054689	-0.0008790280151367187	-0.000929382019042969	-0.000980651550292969	-0.0010310055541992188	291
-0.7301330566406249	-3.926208496093751e-05	-0.00039765258789062493	-0.000553658447265625	-0.000676339111328125	-0.000761483154296875	-0.0008219079589843749	-0.000878365478515625	-0.0009293298339843748	-0.0009796838378906252	-0.001030953369140625	292
-0.732574462890625	-3.9205322265625e-05	-0.0003976797485351561	-0.0005536245727539062	-0.0006763052368164063	-0.0007611441040039065	-0.0008215689086914063	-0.0008780264282226563	-0.0009292959594726563	-0.0009811758422851563	-0.0010312246704101563	293
-0.7350158691406249	-3.9194946289062494e-05	-0.0003977957153320313	-0.0005532827758789063	-0.0006762686157226563	-0.0007617178344726563	-0.0008215322875976561	-0.0008782949829101563	-0.0009283438110351562	-0.000981139221191406	-0.0010324087524414061	294
-0.737457275390625	-3.916961669921875e-05	-0.0003979425048828125	-0.0005526361083984374	-0.0006759271240234375	-0.0007622918701171875	-0.0008230218505859374	-0.0008782586669921875	-0.0009286126708984377	-0.0009817132568359374	-0.0010320672607421874	295
-0.7398986816406249	-3.9143981933593756e-05	-0.0003980804443359375	-0.0005528961181640624	-0.0006755767822265625	-0.0007619415283203123	-0.0008220611572265624	-0.0008809600830078125	-0.0009294830322265623	-0.0009819732666015624	-0.0010292755126953123	296
-0.742340087890625	-3.9109802246093756e-05	-0.00039822021484375	-0.0005531884765625	-0.0006755639648437502	-0.0007628442382812499	-0.0008247949218750002	-0.0008797265624999998	-0.0009294702148437502	-0.00098073974609375	-0.00102956787109375	297
-0.7447814941406249	-3.90899658203125e-05	-0.0003982345581054688	-0.0005531417846679688	-0.0006752120971679689	-0.0007627975463867187	-0.0008241378784179686	-0.0008802902221679685	-0.000929728698730469	-0.0009819137573242188	-0.0010347091674804687	298
-0.747222900390625	-3.90716552734375e-05	-0.0003981280517578125	-0.0005530963134765626	-0.0006748614501953126	-0.0007618365478515626	-0.0008216510009765626	-0.0008787188720703125	-0.0009290728759765625	-0.0009806475830078125	-0.0010322222900390624	299
-0.7496643066406249	-3.903350830078125e-05	-0.0003980621337890625	-0.0005527557373046875	-0.0006748260498046874	-0.0007624114990234374	-0.0008213104248046874	-0.0008780731201171875	-0.0009305633544921875	-0.0009830535888671872	-0.0010334075927734374	300
-0.752105712890625	-3.902587890624999e-05	-0.00039793548583984376	-0.0005527206420898439	-0.0006750961303710935	-0.0007602401733398437	-0.0008231063842773437	-0.0008795639038085937	-0.0009283920288085935	-0.0009817977905273439	-0.0010312362670898436	301
-0.7545471191406249	-3.900482177734375e-05	-0.0003977691650390625	-0.0005529815673828125	-0.0006747467041015626	-0.0007617218017578125	-0.0008224517822265626	-0.0008786041259765626	-0.0009307891845703125	-0.0009817535400390622	-0.0010318023681640622	302
-0.756988525390625	-3.895782470703124e-05	-0.0003975677490234376	-0.0005529632568359375	-0.0006759490966796874	-0.0007626190185546874	-0.0008218231201171874	-0.0008782806396484374	-0.0009304656982421875	-0.0009817352294921873	-0.0010323944091796872	303
-0.7594299316406249	-3.89532470703125e-05	-0.0003973999023437501	-0.00055322265625	-0.00067498779296875	-0.0007607421874999998	-0.0008217773437499998	-0.000879150390625	-0.0009276733398437502	-0.000981689453125	-0.001029296875	304
-0.761871337890625	-3.891571044921874e-05	-0.00039717407226562494	-0.000553179931640625	-0.000674945068359375	-0.0007603942871093749	-0.0008226501464843749	-0.0008754455566406248	-0.0009282409667968748	-0.0009798156738281248	-0.001031085205078125	305
-0.7643127441406249	-3.888092041015625e-05	-0.00039700317382812496	-0.0005534362792968749	-0.0006761169433593749	-0.000760650634765625	-0.000822296142578125	-0.0008793640136718747	-0.000931854248046875	-0.000982208251953125	-0.0010307312011718747	306
-0.766754150390625	-3.885498046875e-05	-0.00039687194824218744	-0.0005533966064453124	-0.0006757720947265624	-0.0007615264892578125	-0.0008216461181640624	-0.0008771881103515624	-0.0009287628173828126	-0.0009812530517578125	-0.0010313018798828125	307
-0.7691955566406249	-3.883972167968749e-05	-0.0003967315673828125	-0.0005530426025390625	-0.0006754180908203125	-0.0007611724853515624	-0.0008209869384765624	-0.0008780548095703123	-0.0009274932861328127	-0.0009827301025390623	-0.0010309478759765625	308
-0.771636962890625	-3.8800048828125e-05	-0.00039661254882812495	-0.000552099609375	-0.0006747802734375	-0.0007614501953124998	-0.0008209594726562499	-0.000879248046875	-0.0009283813476562499	-0.00098148193359375	-0.0010339721679687502	309
-0.7740783691406249	-3.87786865234375e-05	-0.00039647216796875	-0.00055174560546875	-0.0006747314453124999	-0.000760791015625	-0.0008218261718750002	-0.0008773681640625	-0.00092711181640625	-0.0009799072265625	-0.0010287353515624998	310
-0.776519775390625	-3.875732421875001e-05	-0.000396337890625	-0.000552008056640625	-0.000674688720703125	-0.000760748291015625	-0.0008208679199218749	-0.000877325439453125	-0.000928289794921875	-0.0009792541503906252	-0.0010320495605468747	311
-0.7789611816406249	-3.87481689453125e-05	-0.00039619750976562494	-0.000551654052734375	-0.0006743347167968752	-0.000761614990234375	-0.0008208190917968749	-0.000877581787109375	-0.0009254943847656248	-0.0009789001464843748	-0.0010307800292968748	312
-0.781402587890625	-3.86993408203125e-05	-0.00039609985351562495	-0.000551312255859375	-0.000673992919921875	-0.000760052490234375	-0.000820782470703125	-0.000876324462890625	-0.0009278991699218752	-0.0009794738769531247	-0.001029827880859375	313
-0.7838439941406249	-3.8659667968750005e-05	-0.0003960174560546875	-0.0005506500244140625	-0.0006736358642578125	-0.0007596954345703123	-0.0008207305908203123	-0.0008756622314453125	-0.0009269317626953123	-0.0009788116455078126	-0.0010291656494140623	314
-0.786285400390625	-3.8638305664062487e-05	-0.00039598999023437493	-0.000550897216796875	-0.000673577880859375	-0.000759332275390625	-0.000820367431640625	-0.0008762145996093749	-0.0009265686035156252	-0.0009793640136718748	-0.001029107666015625	315
-0.7887268066406249	-3.86016845703125e-05	-0.00039595336914062496	-0.000550555419921875	-0.000673541259765625	-0.000758990478515625	-0.0008194152832031251	-0.000876483154296875	-0.0009268371582031248	-0.000978717041015625	-0.0010293762207031249	316
-0.791168212890625	-3.86016845703125e-05	-0.0003958709716796876	-0.0005501983642578125	-0.0006734893798828124	-0.0007558868408203125	-0.0008181427001953125	-0.0008752105712890626	-0.0009261749267578125	-0.0009780548095703124	-0.0010274932861328125	317
-0.7936096191406249	-3.85589599609375e-05	-0.00039574584960937507	-0.000550439453125	-0.0006725097656249999	-0.0007576538085937499	-0.00082021484375	-0.0008736206054687501	-0.0009258056640625	-0.00097860107421875	-0.0010271240234375	318
-0.796051025390625	-3.8528442382812505e-05	-0.0003955413818359375	-0.0005506927490234374	-0.0006718475341796875	-0.0007576019287109374	-0.0008192474365234373	-0.0008747894287109374	-0.0009248382568359375	-0.0009761077880859373	-0.0010273773193359378	319
-0.7984924316406249	-3.8488769531249996e-05	-0.0003953399658203125	-0.0005506439208984374	-0.0006717987060546875	-0.0007572479248046874	-0.0008179779052734374	-0.0008732147216796875	-0.0009235687255859377	-0.0009772796630859377	-0.0010282440185546877	320
-0.800933837890625	-3.846435546875001e-05	-0.0003951202392578125	-0.0005502716064453126	-0.0006714263916015626	-0.0007580963134765626	-0.0008173004150390626	-0.0008737579345703123	-0.0009253326416015623	-0.0009762969970703123	-0.0010269561767578125	321
-0.8033752441406249	-3.843688964843751e-05	-0.00039491577148437494	-0.0005499145507812499	-0.0006710693359375001	-0.000755908203125	-0.000816943359375	-0.0008724853515625	-0.00092314453125	-0.0009762451171875002	-0.00102476806640625	322
-0.805816650390625	-3.840026855468749e-05	-0.0003947723388671875	-0.0005498626708984375	-0.0006707122802734376	-0.0007564666748046875	-0.0008156707763671876	-0.0008706024169921875	-0.0009227874755859377	-0.0009746673583984375	-0.0010256317138671875	323
-0.8082580566406249	-3.8391113281249993e-05	-0.0003946624755859375	-0.0005501190185546874	-0.0006709686279296874	-0.0007558074951171872	-0.0008162322998046874	-0.0008705535888671874	-0.0009221282958984375	-0.0009749237060546877	-0.0010243621826171872	324
-0.810699462890625	-3.8360595703125e-05	-0.0003944976806640625	-0.0005494354248046874	-0.0006705902099609374	-0.0007554290771484374	-0.0008149383544921875	-0.0008720062255859374	-0.0009223602294921875	-0.0009745452880859373	-0.0010267303466796871	325
-0.8131408691406249	-3.83392333984375e-05	-0.00039435729980468744	-0.0005490814208984375	-0.0006699310302734376	-0.0007547698974609376	-0.0008142791748046875	-0.0008719573974609376	-0.0009210906982421875	-0.0009741912841796877	-0.0010227142333984376	326
-0.815582275390625	-3.831787109375001e-05	-0.00039418640136718746	-0.0005483917236328125	-0.0006692413330078125	-0.0007543853759765626	-0.0008141998291015627	-0.0008709625244140626	-0.0009207061767578125	-0.0009741119384765624	-0.0010220245361328125	327
-0.8180236816406249	-3.8299560546875e-05	-0.0003940063476562499	-0.000548333740234375	-0.0006688781738281249	-0.0007540222167968749	-0.000814141845703125	-0.000868463134765625	-0.000919122314453125	-0.0009719177246093747	-0.0010234924316406247	328
-0.820465087890625	-3.827819824218749e-05	-0.00039376220703125	-0.000548272705078125	-0.000667596435546875	-0.000753045654296875	-0.000812860107421875	-0.0008690124511718752	-0.000919366455078125	-0.0009709411621093748	-0.0010209899902343749	329
-0.8229064941406249	-3.8244628906249996e-05	-0.0003935699462890625	-0.0005478973388671873	-0.0006684417724609374	-0.0007529754638671874	-0.0008127899169921874	-0.0008686370849609376	-0.0009186859130859377	-0.0009696502685546873	-0.0010203094482421876	330
-0.825347900390625	-3.8232421875e-05	-0.0003933624267578125	-0.0005475372314453125	-0.0006674713134765624	-0.0007526153564453125	-0.0008121246337890624	-0.0008673614501953125	-0.0009174102783203123	-0.0009695953369140623	-0.0010193389892578124	331
-0.8277893066406249	-3.8214111328125006e-05	-0.0003931915283203124	-0.0005468475341796875	-0.0006664764404296875	-0.0007507049560546875	-0.0008114349365234375	-0.0008672821044921875	-0.0009145843505859377	-0.0009695159912109377	-0.0010192596435546876	332
-0.830230712890625	-3.82049560546875e-05	-0.00039299011230468743	-0.0005461578369140626	-0.0006676177978515625	-0.0007490997314453126	-0.0008113555908203125	-0.0008653717041015626	-0.0009163360595703123	-0.0009691314697265625	-0.0010185699462890623	333
-0.8326721191406249	-3.8165283203125e-05	-0.00039276123046875	-0.0005457763671875	-0.0006666259765625	-0.00074932861328125	-0.00081005859375	-0.0008646850585937501	-0.0009150390625	-0.000967529296875	-0.0010181884765625	334
-0.835113525390625	-3.8140869140625e-05	-0.000392529296875	-0.0005453918457031249	-0.0006665466308593751	-0.000749859619140625	-0.000809063720703125	-0.000865826416015625	-0.0009149597167968748	-0.0009665344238281248	-0.001017193603515625	335
